URL (For Author or Uniform title) or URI,LC #,VIAF URI,LC NAME/TITLE or VIAF AUTHOR NAME,Location,Century/Dates Active,Begin Date/Birth Year,End Date/Death Year,OLD AUTHOR NAME,LS AUTHOR NAME,PHI AUTHOR NAME,OLD AUTHOR NAME ABBREVIATION,LS AUTHOR NAME ABBREVIATION,A&G AUTHOR NAME ABBREVIATION,WORK TITLE,DATE OF WORK,OLD ABBREVIATED TITLE,LS ABBREVIATED TITLE,A&G ABBREVIATED TITLE,OLD/PHI STANDARD EDITION,WE OWN?,TLL Standard Edition,WE OWN?,LS STANDARD EDITION,WE OWN?,PHI#,STOA#,PERSEUS HAS THIS WORK,Other identifier,Related Work ID,NOTE,URL
https://viaf.org/viaf/101353608,n79004067,101353608,Alexander the Great 356 B.C.-323 B.C,Macedonia,400 BCE,356 BCE,323 BCE,none,none,none,none,none,none,Epistola Alexandri Macedonis Ad Aristotelem Magistruum suum de Itinere Suo Et De Situ Indiae,,none,none,none,none,n.a.,none,n.a.,none,n.a.,none,stoa0020b-stoa001,no,,,Latin ID for Greek translation created by Julius Valerius,
https://viaf.org/viaf/101353608,n79004067,101353608,Alexander the Great 356 B.C.-323 B.C,Macedonia,400 BCE,356 BCE,323 BCE,none,none,none,none,none,none,Collatio Alexandri et Dindimi,,none,none,none,none,n.a.,none,n.a.,none,n.a.,none,stoa0020b-stoa002,no,,,,
https://viaf.org/viaf/79139373/,n85811814,79139373,"Pseudo-Alexander, of Tralles, ca. 525-ca. 605","Aydın, Turkey",600 CE-700 CE,525 CE,605 CE,none,none,none,none,none,none,Alexandri Tralliani de medicina (Practica),,none,none,none,none,n.a.,none,n.a.,none,n.a.,none,stoa0020c-stoa001,no,,,digitLibLT,
https://viaf.org/viaf/46655741/,nr95-37490,46655741,"Alfenus Varus, P. (Publius), fl. 39 B. C.","Rome, italy",100 BCE,,,P. Alfenus Varus ,P. Alfenus Varus ,P. Alfenus Varus ,ALF.,Alfen.,none,Digesta?,39 BCE,ALF. dig. 50. 16. 203 ,none,none,"Mommsen-Krueger Berlin 1922 (Corpus iuris civilis, Vol I (Digesta Iustiniani in OLD))",no-need to obtain (have older version),,,Dig. (Momms.),no-need to obtain,none,none,yes,,2806.2,,
https://viaf.org/viaf/46655741/,nr95-37490,46655741,"Alfenus Varus, P. (Publius), fl. 39 B. C.","Rome, italy",100 BCE,,,P. Alfenus Varus ,P. Alfenus Varus ,P. Alfenus Varus ,ALF.,Alfen.,none,Iurisprudentia,39 BCE,ALF. iur. 1,none,none,Seckel-Kuebler T 1908  (Iurisprudentia Anteiustiniana),no-need to obtain,,,Hushcke,no-need to obtain,406.2,none,no,,,,
https://viaf.org/viaf/46655741/,nr95-37490,46655741,"Alfenus Varus, P. (Publius), fl. 39 B. C.","Rome, italy",100 BCE,,,P. Alfenus Varus ,P. Alfenus Varus ,P. Alfenus Varus ,ALF.,Alfen.,none,Grammatica,39 BCE,ALF. gram. 4 ,none,none,Funaioli T 1907 (Grammaticae Romanae Fragmenta),yes-Google has scanned,,,none,none,406.3,none,yes,,,,
https://viaf.org/viaf/76206416/,nr95-21123,76206416,Alfius Avitus,"Rome, italy",100 CE-200 CE,70 CE,150 CE,Alfius Auitus ,none,Alfius Avitus,none,none,none,Carmina,,AVIT. poet. 3. 2 ,none,none,Morel T 1927 (Fragmenta Poetarum Latinorum),no-not in public domain,"FPR, Baehrens (Teubner 1886)",yes,none,n.a.,1203.1,none,yes,,,,
https://viaf.org/viaf/70576609,"n91-07087‏
",70576609,"Alfonsi, Petrus, 1062-1110/1140?","Andalucia, Spain",1100 CE-1200 CE,1062 CE,1110 CE-1140 CE,none,none,none,none,none,none,Discipline clericalis,1110 CE,none,none,none,none,none,none,n.a.,none,n.a.,none,stoa0021-stoa001,no,,,"Part of original STOA list (Alphonsus, Petrus)",
https://catalog.perseus.org/catalog/urn:cite:perseus:author.1869,none,,Alfius  ,,,,,none,none,none,none,none,none,Belli Carthaginiensis,,none,none,none,none,n.a.,none,n.a.,none,n.a.,none,stoa0021a-stoa001,yes,,,,
https://viaf.org/viaf/78747405/,n2004-21999,78747405,"Alfanus, Saint, -1085","Salerno, Italy",1100 CE,1020 CE,1085 CE,none,Alphanus Beneventianus Episcopus,none,none,none,none,Charta Renuntiationis Jurium Ecclesiae Sancti Martini,1055 CE-1085 CE,none,none,none,none,n.a.,Migne 80,n.a.,none,n.a.,none,stoa0021c-stoa001,yes,,,,
https://viaf.org/viaf/78747405/,n2004-21999,78747405,"Alfanus, Saint, -1085","Salerno, Italy",1100 CE,1020 CE,1085 CE,none,Alphanus Beneventianus Episcopus,none,none,none,none,Explanatio Eorundem Nominum Ab Eodem Compilata,1055 CE-1085 CE,none,none,none,none,n.a.,Migne 80,n.a.,none,n.a.,none,stoa0021c-stoa002,yes,,,,
https://viaf.org/viaf/78747405/,n2004-21999,78747405,"Alfanus, Saint, -1085","Salerno, Italy",1100 CE,1020 CE,1085 CE,none,Alphanus Beneventianus Episcopus,none,none,none,none,Interpretatio Mystica Progenitorum Christi,1055 CE-1085 CE,none,none,none,none,n.a.,Migne 80,n.a.,none,n.a.,none,stoa0021c-stoa003,yes,,,,
https://viaf.org/viaf/17561765/,none,17561765,Alulphus Tornacensis -1141,Belgium,1200 CE,,,none,Alulfus Tornacensis,none,none,none,none,De Expositione Novi Testamenti,,none,none,none,none,n.a.,Migne 79,n.a.,none,n.a.,none,stoa0021b-stoa001,yes,,,,
https://viaf.org/viaf/550149294303180521440,none,550149294303180521440,Altercatio Hadriani Augusti et Epicteti philosophi,,,,,none,none,"Altercatio Hadr. et Epicteti
           ",none,none,none,"Altercatio Hadr. et Epicteti
           ",,none,n.a.,none,none,n.a.,none,n.a.,none,n.a.,1500.1,none,no,,,"Only edition I found was one the PHI used-not in the public domain? -Altercatio Hadriani Augusti et Epicteti Philosophi, ed. L. W. Daly; W. Suchier, 1939",https://latin.packhum.org/author/1500
https://viaf.org/viaf/100227669/,n79-29712,100227669,"Ambrose, Saint, Bishop of Milan, d. 397","Milan, Italy",400 CE,340 CE,397 CE,none,Ambrosius,none,none,Ambros.,none,De Excesu Fratris Suis Satyri Libri Duo,378 CE,none,Ambros. de Excid. Fr. sui Sat / Ambros. Exc. Fratr.,none,none,n.a.,Schenkl; Migne 16 & 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa001,no,,,,
https://viaf.org/viaf/100227669/,n79-29712,100227669,"Ambrose, Saint, Bishop of Milan, d. 397","Milan, Italy",400 CE,340 CE,397 CE,none,Ambrosius,none,none,Ambros.,none,De Fide Libri V ad Gratianum Augustum,370 CE-397 CE,none,Ambros. de Fide / Ambros. Fid. / Ambros. Fide,none,none,n.a.,Schenkl; Migne 16 & 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa002,no,,,,
https://viaf.org/viaf/100227669/,n79-29712,100227669,"Ambrose, Saint, Bishop of Milan, d. 397","Milan, Italy",400 CE,340 CE,397 CE,none,Ambrosius,none,none,Ambros.,none,De Mysteriis,370 CE-397 CE,none,Ambros. de Myst.,none,none,n.a.,Schenkl; Migne 16 & 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa003,no,,,,
https://viaf.org/viaf/100227669/,n79-29712,100227669,"Ambrose, Saint, Bishop of Milan, d. 397","Milan, Italy",400 CE,340 CE,397 CE,none,Ambrosius,none,none,Ambros.,none,De Officiis Ministrorum,370 CE-397 CE,none,Ambros. Off. / Ambros. de. Off / Ambros. Off. Ministr.,none,none,n.a.,Schenkl; Migne 16 & 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa004,no,,,,
https://viaf.org/viaf/100227669/,n79-29712,100227669,"Ambrose, Saint, Bishop of Milan, d. 397","Milan, Italy",400 CE,340 CE,397 CE,none,Ambrosius,none,none,Ambros.,none,De Poenitentia,370 CE-397 CE,none,Ambros. de Poenit. / Ambros. Poenit. / Ambros. de Poen. / Ambros. Poen.,none,none,n.a.,Schenkl; Migne 16 & 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa005,no,,,,
https://viaf.org/viaf/100227669/,n79-29712,100227669,"Ambrose, Saint, Bishop of Milan, d. 397","Milan, Italy",400 CE,340 CE,397 CE,none,Ambrosius,none,none,Ambros.,none,De Spiritu Sancto,370 CE-397 CE,none,Ambros. Spirit. Sanc. / Ambros. de Spir. Sanc. / Ambros. Spir.,none,none,n.a.,Schenkl; Migne 16 & 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa006,no,,,,
https://viaf.org/viaf/100227669/,n79-29712,100227669,"Ambrose, Saint, Bishop of Milan, d. 397","Milan, Italy",400 CE,340 CE,397 CE,none,Ambrosius,none,none,Ambros.,none,De Viduis,370 CE-397 CE,none,Ambros. de Vid.,none,none,n.a.,Schenkl; Migne 16 & 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa007,no,,,,
https://viaf.org/viaf/100227669/,n79-29712,100227669,"Ambrose, Saint, Bishop of Milan, d. 397","Milan, Italy",400 CE,340 CE,397 CE,none,Ambrosius,none,none,Ambros.,none,De Virginibus,370 CE-397 CE,none,Ambros. de Virg.,none,none,n.a.,Schenkl; Migne 16 & 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa008,no,,,,
https://viaf.org/viaf/100227669/,n79-29712,100227669,"Ambrose, Saint, Bishop of Milan, d. 397","Milan, Italy",400 CE,340 CE,397 CE,none,Ambrosius,none,none,Ambros.,none,Epistulae Primae Classis,370 CE-397 CE,none,Ambros. Ep.,none,none,n.a.,Schenkl; Migne 16 & 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa009,no,,,,
https://viaf.org/viaf/100227669/,n79-29712,100227669,"Ambrose, Saint, Bishop of Milan, d. 397","Milan, Italy",400 CE,340 CE,397 CE,none,Ambrosius,none,none,Ambros.,none,Epistulae Secundae Classis,370 CE-397 CE,none,Ambros. Ep.,none,none,n.a.,Schenkl; Migne 16 & 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa009a,no,,,,
https://viaf.org/viaf/100227669/,n79-29712,100227669,"Ambrose, Saint, Bishop of Milan, d. 397","Milan, Italy",400 CE,340 CE,397 CE,none,Ambrosius,none,none,Ambros.,none,Epistolae Ex Ambrosianarum Numero Segregatae,370 CE-397 CE,none,Ambros. Ep.,none,none,n.a.,Migne 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa009b,yes,,,,
https://viaf.org/viaf/100227669/,n79-29712,100227669,"Ambrose, Saint, Bishop of Milan, d. 397","Milan, Italy",400 CE,340 CE,397 CE,none,Ambrosius,none,none,Ambros.,none,Hymni,370 CE-397 CE,none,none,none,none,n.a.,Schenkl; Migne 16 & 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa010,no,,,,
https://viaf.org/viaf/100227669/,n79-29712,100227669,"Ambrose, Saint, Bishop of Milan, d. 397","Milan, Italy",400 CE,340 CE,397 CE,none,Ambrosius,none,none,Ambros.,none,Hymni Sancti Abrosio Attributi,370 CE-397 CE,none,none,none,none,n.a.,Migne 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa010a,no,,,,
https://viaf.org/viaf/100227669/,n79-29712,100227669,"Ambrose, Saint, Bishop of Milan, d. 397","Milan, Italy",400 CE,340 CE,397 CE,none,Ambrosius,none,none,Ambros.,none,Sermones S. Ambrosio ascripti.,370 CE-397 CE,none,Ambros. Serm.,none,none,n.a.,Schenkl; Migne 16 & 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa011,no,,,,
https://viaf.org/viaf/100227669/,n79-29712,100227669,"Ambrose, Saint, Bishop of Milan, d. 397","Milan, Italy",400 CE,340 CE,397 CE,none,Ambrosius,none,none,Ambros.,none,Sermones tres,370 CE-397 CE,none,none,noen,none,n.a.,none,n.a.,none,n.a.,none,stoa0022-stoa011a,no,,,,
https://viaf.org/viaf/100227669/,n79-29712,100227669,"Ambrose, Saint, Bishop of Milan, d. 397","Milan, Italy",400 CE,340 CE,397 CE,none,Ambrosius,none,none,Ambros.,none,Acta S. Sebastiani.,370 CE-397 CE,none,none,none,none,n.a.,Schenkl; Migne 16 & 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa012,no,,,Created a STOA identifer for this work,
https://viaf.org/viaf/100227669/,n79-29712,100227669,"Ambrose, Saint, Bishop of Milan, d. 397","Milan, Italy",400 CE,340 CE,397 CE,none,Ambrosius,none,none,Ambros.,none,Ad Virginem Devotam,370 CE-397 CE,none,none,none,none,n.a.,Schenkl; Migne 16 & 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa013,no,,,Created a STOA identifer for this work,
https://viaf.org/viaf/100227669/,n79-29712,100227669,"Ambrose, Saint, Bishop of Milan, d. 397","Milan, Italy",400 CE,340 CE,397 CE,none,Ambrosius,none,none,Ambros.,none,Apologia Altera Prophetae David,370 CE-397 CE,none,Ambros. Apol. Dav. Alt.,none,none,n.a.,Schenkl; Migne 16 & 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa014,no,,,Created a STOA identifer for this work,
https://viaf.org/viaf/100227669/,n79-29712,100227669,"Ambrose, Saint, Bishop of Milan, d. 397","Milan, Italy",400 CE,340 CE,397 CE,none,Ambrosius,none,none,Ambros.,none,Apologia Prophetae David,370 CE-397 CE,none,Ambros. Apol. Dav. / Ambros. Apol. David,none,none,n.a.,Schenkl; Migne 16 & 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa015,no,,,Created a STOA identifer for this work,
https://viaf.org/viaf/100227669/,n79-29712,100227669,"Ambrose, Saint, Bishop of Milan, d. 397","Milan, Italy",400 CE,340 CE,397 CE,none,Ambrosius,none,none,Ambros.,none,Commentaria in Epistolas B. Pauli.,370 CE-397 CE,none,Ambros. in (Paul--various abbreviations for the letters),none,none,n.a.,Schenkl; Migne 16 & 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa016,no,,,Created a STOA identifer for this work,
https://viaf.org/viaf/100227669/,n79-29712,100227669,"Ambrose, Saint, Bishop of Milan, d. 397","Milan, Italy",400 CE,340 CE,397 CE,none,Ambrosius,none,none,Ambros.,none,Commentarius in Cantica Canticorum,370 CE-397 CE,none,Ambros. Cant. Cantic. / Ambros. in Cant. / Ambros. Cantic.,none,none,n.a.,Schenkl; Migne 16 & 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa017,no,,,Created a STOA identifer for this work,
https://viaf.org/viaf/100227669/,n79-29712,100227669,"Ambrose, Saint, Bishop of Milan, d. 397","Milan, Italy",400 CE,340 CE,397 CE,none,Ambrosius,none,none,Ambros.,none,De Abraham,370 CE-397 CE,none,Ambros. de Abr. /Ambros. in Abrah. / Ambros. Abrah. / Ambros. Abr.,none,none,n.a.,Schenkl; Migne 16 & 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa018,no,,,Created a STOA identifer for this work,
https://viaf.org/viaf/100227669/,n79-29712,100227669,"Ambrose, Saint, Bishop of Milan, d. 397","Milan, Italy",400 CE,340 CE,397 CE,none,Ambrosius,none,none,Ambros.,none,De Benedictionibus Patriarcharum,370 CE-397 CE,none,Ambros. de Bened.,none,none,n.a.,Schenkl; Migne 14,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa019,no,,,Created a STOA identifer for this work,
https://viaf.org/viaf/100227669/,n79-29712,100227669,"Ambrose, Saint, Bishop of Milan, d. 397","Milan, Italy",400 CE,340 CE,397 CE,none,Ambrosius,none,none,Ambros.,none,De Bono Mortis,370 CE-397 CE,none,Ambros. de Bono Mort. / Ambros. Bon. Mart. / Bon. Mart. / Ambros. de Bon.,none,none,n.a.,Schenkl; Migne 14,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa020,no,,,Created a STOA identifer for this work,
https://viaf.org/viaf/100227669/,n79-29712,100227669,"Ambrose, Saint, Bishop of Milan, d. 397","Milan, Italy",400 CE,340 CE,397 CE,none,Ambrosius,none,none,Ambros.,none,De Cain et Abel,370 CE-397 CE,none,Ambros. de Cain et Abel / Ambros. Cain.,none,none,n.a.,Schenkl; Migne 14,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa021,no,,,Created a STOA identifer for this work,
https://viaf.org/viaf/100227669/,n79-29712,100227669,"Ambrose, Saint, Bishop of Milan, d. 397","Milan, Italy",400 CE,340 CE,397 CE,none,Ambrosius,none,none,Ambros.,none,De Concordia Matthaei et Lucae in genealogia Christi.,370 CE-397 CE,none,none,none,none,n.a.,Schenkl; Migne 16 & 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa022,no,,,Created a STOA identifer for this work,
https://viaf.org/viaf/100227669/,n79-29712,100227669,"Ambrose, Saint, Bishop of Milan, d. 397","Milan, Italy",400 CE,340 CE,397 CE,none,Ambrosius,none,none,Ambros.,none,De Dignitate conditionis humanae libellus,370 CE-397 CE,none,none,none,none,n.a.,Schenkl; Migne 16 & 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa023,no,,,Created a STOA identifer for this work,
https://viaf.org/viaf/100227669/,n79-29712,100227669,"Ambrose, Saint, Bishop of Milan, d. 397","Milan, Italy",400 CE,340 CE,397 CE,none,Ambrosius,none,none,Ambros.,none,De Dignitate sacerdotali libellus,370 CE-397 CE,none,Ambros. Dignit. Sac. / Ambros. Dign. Sacerd.,none,none,n.a.,Schenkl; Migne 16 & 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa024,no,,,Created a STOA identifer for this work,
https://viaf.org/viaf/100227669/,n79-29712,100227669,"Ambrose, Saint, Bishop of Milan, d. 397","Milan, Italy",400 CE,340 CE,397 CE,none,Ambrosius,none,none,Ambros.,none,De Elia et Jejunio,370 CE-397 CE,none,Ambros. de Elia,none,none,n.a.,Schenkl; Migne 16 & 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa025,no,,,Created a STOA identifer for this work,
https://viaf.org/viaf/100227669/,n79-29712,100227669,"Ambrose, Saint, Bishop of Milan, d. 397","Milan, Italy",400 CE,340 CE,397 CE,none,Ambrosius,none,none,Ambros.,none,De Excidio Urbis Hierosolymitanae Libri Quinque,370 CE-397 CE,none,none,none,none,n.a.,Schenkl; Migne 16 & 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa026,no,,,Created a STOA identifer for this work,
https://viaf.org/viaf/100227669/,n79-29712,100227669,"Ambrose, Saint, Bishop of Milan, d. 397","Milan, Italy",400 CE,340 CE,397 CE,none,Ambrosius,none,none,Ambros.,none,De Exhortatione virginitatis liber unus,370 CE-397 CE,none,Ambros. Exhort. Virg.,none,none,n.a.,Schenkl; Migne 16 & 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa027,no,,,Created a STOA identifer for this work,
https://viaf.org/viaf/100227669/,n79-29712,100227669,"Ambrose, Saint, Bishop of Milan, d. 397","Milan, Italy",400 CE,340 CE,397 CE,none,Ambrosius,none,none,Ambros.,none,De Fide Orthodoxa,370 CE-397 CE,none,Ambros. De Fide Orthod.,none,none,n.a.,Schenkl; Migne 16 & 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa028,no,,,Created a STOA identifer for this work,
https://viaf.org/viaf/100227669/,n79-29712,100227669,"Ambrose, Saint, Bishop of Milan, d. 397","Milan, Italy",400 CE,340 CE,397 CE,none,Ambrosius,none,none,Ambros.,none,De Fuga Saeculi,370 CE-397 CE,none,Ambros. de Fuga. Saec. / Ambros. Fug. Saec. / Ambros. de Fug.,none,none,n.a.,Schenkl; Migne 14,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa029,no,,,Created a STOA identifer for this work,
https://viaf.org/viaf/100227669/,n79-29712,100227669,"Ambrose, Saint, Bishop of Milan, d. 397","Milan, Italy",400 CE,340 CE,397 CE,none,Ambrosius,none,none,Ambros.,none,De Incarnationis Dominicae sacramento liber unus,370 CE-397 CE,none,Ambros. Incarn. Sacr. / Incarn. Dom. Sacr. / Ambros. Incarn. Dom. Sacr. / Ambros. Inc. Dom. Sacr.,none,none,n.a.,Schenkl; Migne 16 & 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa030,no,,,Created a STOA identifer for this work,
https://viaf.org/viaf/100227669/,n79-29712,100227669,"Ambrose, Saint, Bishop of Milan, d. 397","Milan, Italy",400 CE,340 CE,397 CE,none,Ambrosius,none,none,Ambros.,none,De Institutione  Virginis,370 CE-397 CE,none,Ambros. de Inst. Virg. / Ambros. Inst. Virg.,none,none,n.a.,Schenkl; Migne 16 & 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa031,no,,,Created a STOA identifer for this work,
https://viaf.org/viaf/100227669/,n79-29712,100227669,"Ambrose, Saint, Bishop of Milan, d. 397","Milan, Italy",400 CE,340 CE,397 CE,none,Ambrosius,none,none,Ambros.,none,De Interpellatione Job et David,370 CE-397 CE,none,Ambros. de Interp. Job / Ambros. de Job / Ambros. Job.  / Ambros. Interp. / Ambros. in Job.,none,none,n.a.,Schenkl; Migne 16 & 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa032,no,,,Created a STOA identifer for this work,
https://viaf.org/viaf/100227669/,n79-29712,100227669,"Ambrose, Saint, Bishop of Milan, d. 397","Milan, Italy",400 CE,340 CE,397 CE,none,Ambrosius,none,none,Ambros.,none,De Isaac et Anima,370 CE-397 CE,none,Ambros. de Isaac / Ambros. Isaac. / de Isaac et an.,none,none,n.a.,Schenkl; Migne 14,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa033,yes,,,Created a STOA identifer for this work,
https://viaf.org/viaf/100227669/,n79-29712,100227669,"Ambrose, Saint, Bishop of Milan, d. 397","Milan, Italy",400 CE,340 CE,397 CE,none,Ambrosius,none,none,Ambros.,none,De Jacob / De Jocob Et Vita Beata,370 CE-397 CE,none,Ambros de Jac. / Ambros. Jac. / Ambros. de Jacob / Ambros. Jacob,none,none,n.a.,Schenkl; Migne 14,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa034,no,,,Created a STOA identifer for this work,
https://viaf.org/viaf/100227669/,n79-29712,100227669,"Ambrose, Saint, Bishop of Milan, d. 397","Milan, Italy",400 CE,340 CE,397 CE,none,Ambrosius,none,none,Ambros.,none,De Joseph Patriarcha,370 CE-397 CE,none,Ambros de Jos. Patr. / Ambros. de Jos.,none,none,n.a.,Schenkl; Migne 14,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa035,no,,,Created a STOA identifer for this work,
https://viaf.org/viaf/100227669/,n79-29712,100227669,"Ambrose, Saint, Bishop of Milan, d. 397","Milan, Italy",400 CE,340 CE,397 CE,none,Ambrosius,none,none,Ambros.,none,De Lapsu virginis consecratae liber,370 CE-397 CE,none,Ambros. de Laps. Virg. / Ambros. Laps. Virg.,none,none,n.a.,Schenkl; Migne 16 & 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa036,no,,,Created a STOA identifer for this work,
https://viaf.org/viaf/100227669/,n79-29712,100227669,"Ambrose, Saint, Bishop of Milan, d. 397","Milan, Italy",400 CE,340 CE,397 CE,none,Ambrosius,none,none,Ambros.,none,De Moribus Brachmanorum,370 CE-397 CE,none,Ambros. de Morib.,none,none,n.a.,Schenkl; Migne 16 & 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa037,no,,,Created a STOA identifer for this work,
https://viaf.org/viaf/100227669/,n79-29712,100227669,"Ambrose, Saint, Bishop of Milan, d. 397","Milan, Italy",400 CE,340 CE,397 CE,none,Ambrosius,none,none,Ambros.,none,De Nabuthe Jezraelita,370 CE-397 CE,none,Ambros. de Nab.,none,none,n.a.,Schenkl; Migne 14,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa038,no,,,Created a STOA identifer for this work,
https://viaf.org/viaf/100227669/,n79-29712,100227669,"Ambrose, Saint, Bishop of Milan, d. 397","Milan, Italy",400 CE,340 CE,397 CE,none,Ambrosius,none,none,Ambros.,none,De Noë et Arca,370 CE-397 CE,none,Ambros. de Noe et Arca / Ambros. Noe.,none,none,n.a.,Schenkl; Migne 14,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa039,no,,,Created a STOA identifer for this work,
